ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global"
\n 	<li><strong>Polarization: </strong>LHCP</li>
\n 	<li>SMA Connector (Fits Fat shark Goggles and others using SMA)</li>
\n 	<li><strong>Dimensions</strong>: 35mm x 35mm x 9mm (20mm with SMA)</li>
\n 	<li><strong>Weight</strong>: 10grams</li>
\n</ul>
\n<h2>Includes</h2>
\n<ul>
\n 	<li>1 x Lumenier AXII 2 Long Range Left-Angle Antenna</li>
\n 	<li>1 x Lumenier AXII Patch Antenna</li>
\n 	<li>1 x 45 Degree SMA Adapter</li>
\n</ul>
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,7829.91,"Antenna, Brands > Lumenier","antenna, combo, long range, lumenier",,"https://www.robotonbd.com/wp-content/uploads/2021/04/axii-2-long-range-diversity-e1619389853931.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/axii-2-long-range-diversity-antenna.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/dsc_0148.jpg",,,,,,,,,0,,,,,
6646,simple,,,"Holybro Tekko32 F3 Metal 65A 4-in-1 ESC",1,0,visible,"The Holybro Tekko32 BLHeli32 Metal ESC with F3 MCU is a 4-in-1 ESC with metal cased MOSFETs. Using metal case MOSFETs result in better heat dissipation.
\n
\n&nbsp;
\n
\n&nbsp;","The Holybro Tekko32 BLHeli32 Metal ESC with F3 MCU is a 4-in-1 ESC with metal cased MOSFETs. The onboard F3 MCU allows tons of headroom for processing power, ensuring a smooth and fast response.
\n
\nUsing metal case MOSFETs result in better heat dissipation. Tested a short time on 220A in total. The actual performance will be limited by the airflow.
\n
\n<em>Note: The latest Tekko32F3 Metal 4in1 ESC has made various improvements on its performance compared to the previous version</em>
\n<h2>Features</h2>
\n<ul>
\n 	<li>Better optimized power path, providing more stable performance.</li>
\n 	<li>The doubled capacity of onboard capacitors, now capable of 2068uf.</li>
\n 	<li>The amperage meter scale ratio has been adjusted to 168, making it capable of larger transient current.</li>
\n 	<li>Added 3 fault detection indicators to indicate faults better.</li>
\n 	<li>Enhanced and more robust Lipo input pad for soldering.</li>
\n 	<li>PCB with 3oz copper design, capable of handling bigger current, and better heat dissipation capacity.</li>
\n 	<li>The PCB design uses a design in which the drive circuit and the control circuit are separated. This design broadens the overcurrent capability of the drive circuit, and at the same time reduces the electrical interference to the control circuit.</li>
\n</ul>
\n<h2>Specifications</h2>
\n<ul>
\n 	<li>F3(M4 Core) MCU, Runs BLHELI32 firmware, the MCU works at 108Mhz</li>
\n 	<li>The 4in1 has an onboard analog current sensor, and TLM function(then no current reading over TLM)</li>
\n 	<li>Using metal case MOSFET for better Heat dissipation</li>
\n 	<li>Supports Lipo 4-6S</li>
\n 	<li>Ext. cap needed for 6s (1000uf 35v for 6s usage.)</li>
\n 	<li>Size:43 x 44mm</li>
\n 	<li>Mounting holes:30.5x30.5mm</li>
\n 	<li>Weight: 15.8g</li>
\n</ul>
\n<h2>Includes</h2>
\n<ul>
\n 	<li>Tekko32 F3 Metal 4in1 ESC *1</li>
\n 	<li>M3 Anti-Vibration Silicone Grommet Insert *4</li>
\n 	<li>Electrolytic capacitor: 470uF 35v *1</li>
\n 	<li>8pin to 8pin 1mm pitch 65mm cable *1</li>
\n 	<li>8pin to 8pin 1mm pitch 25mm cable *1</li>
\n</ul>
\n<h3><a href=""http://www.holybro.com/manual/Holybro_Tekko32_F3_Metal_4in1_ESC(65A)_spec_v1.2.pdf"">Manual</a></h3>
\n<strong>Helpful Tips</strong>
\n<ul>
\n 	<li><a href=""https://oscarliang.com/blheli-32-overview/"">BLHeli_32 ESC Firmware Overview</a></li>
\n 	<li><a href=""https://github.com/bitdump/BLHeli/tree/master/BLHeli_32%20ARM"">GitHub</a></li>
\n</ul>
\n&nbsp;
\n
\n<strong>PIN MAP:</strong>
\n
\n<img src=""https://cdn.getfpv.com/media/wysiwyg/product-detail-images/FCs/a23d3528ba.jpg"" />
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,backorder,0,2,notify,0,0.1,,,,1,,,14235.65,"Electronics Speed Controller, Brands > Holybro","4in1, esc, holybro",,"https://www.robotonbd.com/wp-content/uploads/2021/04/bcb325396d-e1619564036617.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/1d8914a652.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/3acfb2594c.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/49159788a8.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/a84ded2d8a.jpg",,,,,,,,,0,,,,,
6657,simple,,,"ImmersionRC rapidFIRE w/ Analog PLUS Goggle Receiver Module",1,0,visible,"The ImmersionRC rapidFIRE w/ Analog PLUS Goggle Receiver Module is more than a diversity receiver. By using advanced algorithms it takes the best signal from each antenna and blends them into the clearest FPV picture possible.
\n
\n&nbsp;","The ImmersionRC rapidFIRE w/ Analog PLUS Goggle Receiver Module is more than a diversity receiver. By using advanced algorithms it takes the best signal from each antenna and blends them into the clearest FPV picture possible. Compatible with Fat Shark Dominator style goggles with a Receiver Module Bay.
\n
\nThe rapidFIRE technology 'fuses' together the images from two 5.8GHz A/V receiver modules into one beautiful, interference-free image. Tearing and rolling are eliminated. Optimized for use in environments with multipathing interference (indoor racing, bandos, etc. ) but with superb sensitivity for long range use.
\n<ul>
\n 	<li>Compatible with all Dominator LCD goggles including v1, v2, v3, SE, HD1, HD2, HD3, HDO, and Attitude v3/v4.</li>
\n 	<li>Injected and beautifully painted module bay doors for Dominator and Attitude included.</li>
\n 	<li>For Attitude and HDO goggles, the module is plug and play. For others, an included headtracker-bay aux power board, with flat-flex cable is included.</li>
\n 	<li>Future-proof with USB port, allowing future firmware updates.</li>
\n 	<li>Easy menu navigation... no 'single button user interface here', a 5-way joystick is used to scroll around the responsive OLED display, with feedback of critical parameters displayed on the OSD.</li>
\n 	<li>Built-in spectrum analyzer, favorites channels with live single-channel spectrum display for manual tuning, and band scanning.</li>
\n 	<li>When used to time races, the rapidFIRE technology eliminates dropped frames from the FatShark DVR. Finally DVR footage can be compared for photo-finishes.</li>
\n</ul>
\n<h2>Includes</h2>
\n<ul>
\n 	<li>1x ImmersionRC rapidFIRE w/ Analog PLUS Goggle Receiver Module</li>
\n</ul>
\n<h2>Videos</h2>
\nhttps://www.youtube.com/watch?v=JaI-AV0y4_I
\n
\nhttps://www.youtube.com/watch?v=nCIOQi3_3Zw
\n
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,26620,FPV,"immersionrc, rapidFIRE",,"https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-close-e1619724666193.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-hdo-main.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-bottom.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-pcb.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-side.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-side2.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/rapid-fire-usb.jpg",,,,,,,,,0,,,,,
6665,simple,,,"ImmersionRC SpiroNET v2 5.8GHz RHCP Antenna",1,0,visible,"The SpiroNET v2 brings the same breakthrough performance as the original, with some quality upgrades.
\n
\n&nbsp;","<strong>The Original, Improved!</strong>
\n
\nIn the Summer of 2012, ImmersionRC introduced the SpiroNET v1, an antenna for FPV which would change the market. circularly polarized, wide bandwidth, Incredibly tight tolerances, and just great performance.
\n
\nIn 2017, Immersion made it better. An ultrasonically welded cap, even wider bandwidth for LowBand/Digital use. Ribs to glance off gates and flags. To wrap it off, they dropped the price to make them even more affordable.
\n
\n<strong>Three Varieties, in LH, and RH Polarization</strong>
\n
\nThe v2 SpiroNETs are shipped in 3 varieties, in each of Left, and Right-Hand polarization. For MiniQuads, the Stubby version reduces weight, has amazing performance, and is incredibly robust. For Headsets or stand-alone receivers, the Headset variant has a built-in right-angle SMA connector, eliminating costly losses for adapters, and the ‘droop’ associated with traditional antennas.
\n
\nFor use with Diversity receivers for headsets, <a href=""https://www.getfpv.com/immersionrc-spironet-v2-5-8ghz-rhcp-diversity-bundle.html"">a cost-effective bundle</a>, at $29.99, includes the headset Omni, plus the 8dBi CP Patch. Literally about the best antenna pair that you can install on a diversity receiver.
\n
\n<strong>Digital Ready</strong>
\n
\nImmersionRC installed the SpiroNET v2 Stubby antennas on their IRC Racing quads for the 2017 DCL Season.
\nFour IRC pilots took first, and second place at the Romanian event using these antennas, with awesome digital video in extremely challenging conditions.
\n<h2>V2 Features</h2>
\n<ul>
\n 	<li>Retooled cap, with a Modified translucent plastic composition, now ultrasonically welded onto the base.</li>
\n 	<li>Extended frequency response, ideal for 'low band' use during licensed events.</li>
\n 	<li>Ribs under the cap to help glance off gates and flags upon impact.</li>
\n 	<li>Right angle SMA for a clean installation on goggles, no more bent cables!</li>
\n</ul>
\n<h2>Specifications</h2>
\n<ul>
\n 	<li>Gain: 2.15dBi</li>
\n 	<li>Circular Polarization: RHCP</li>
\n 	<li>Wide 5.2 – 6.0 GHz bandwidth</li>
\n 	<li>Connector: Right Angle SMA</li>
\n 	<li>Size: 9 x 3.5 x 3.5 cm</li>
\n</ul>
\n<h2>Includes</h2>
\n<ul>
\n 	<li>1x SpiroNET RHCP Antenna</li>
\n</ul>
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,2562.78,Antenna,"5.8ghz, antenna, SpiroNET",,https://www.robotonbd.com/wp-content/uploads/2021/04/spironetv2-rhcp-e1619724453873.jpg,,,,,,,,,0,,,,,
6673,simple,,,"10Pcs/Set Multicolours M3x40mm Aluminum Alloy Standoff",1,0,visible,"&nbsp;
\n
\n&nbsp;","<div id=""features"">
\n<h2 class=""dtitle"">Features</h2>
\n<div class=""text_details""><span style=""font-family: Arial; font-size: medium;"">- Brand new and high quality.
\n- Made of Aluminum 6061 material, durable and multi-color can be choice.
\n- Knurled Textured design, lightweight, strong hardness, secure.
\n- Can be used for connecting rod, pulling rod or the top column, play the role of connecting or extending nut.
\n- Is an important part of DIY and It is applied to the FPV model.</span></div>
\n</div>
\n<div id=""details"">
\n<h2 class=""dtitle"">Product Details</h2>
\n<div class=""text_details""><span style=""font-family: Arial; font-size: medium;"">Material:Aluminum 6061
\nColor:Black, Dark Blue, Gold, Green, Red, Purple, Pink, Light Blue（Random color）
\nThread Diameter: 3mm (M3)
\nOuter diameter: 5mm
\nLength:10mm/15mm/20mm/25mm/30mm/35mm/40mm
\nQuantity: 10pcs</span></div>
\n</div>
\n<div id=""Itemsp"">
\n<h2 class=""dtitle"">Item Packing</h2>
\n<div class=""text_details""><span style=""font-family: Arial; font-size: medium;"">Knurled Standoff x 10pcs</span></div>
\n</div>
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,605,"Tools & Accessories","m3, standoff",,"https://www.robotonbd.com/wp-content/uploads/2021/04/3942_dimg4.jpg, https://www.robotonbd.com/wp-content/uploads/2021/04/3942_dimg5.jpg",,,,,,,,,0,,,,,
6679,simple,,,"T-Motor T3140 Propeller (Set of 4) - Grey",1,0,visible,"T-Motor's T3140 tri-blade propeller is a durable small-sized prop with a 5mm center hub. The T3140 features high efficiency, fast response and excellent balance!
\n
\n&nbsp;","T-Motor's T3140 tri-blade propeller is a durable small-sized prop with a 5mm center hub. The T3140 features high efficiency, fast response and excellent balance!
\n
\n&nbsp;
\n<h2>Features</h2>
\n<ul>
\n 	<li>Durable</li>
\n 	<li>High Efficiency</li>
\n 	<li>Fast Response, good balance</li>
\n 	<li>Available Colors: Clear, Clear Orange, Clear Red, Clear Blue, Clear Gray</li>
\n</ul>
\n<h2>Specifications</h2>
\n<ul>
\n 	<li>Length: 3.1""</li>
\n 	<li>Pitch: 4.0""</li>
\n 	<li>Material: Polycarbonate</li>
\n 	<li>Weight: 2g</li>
\n 	<li>Hub Thickness: 6mm</li>
\n 	<li>Mounting Hole: 5mm</li>
\n</ul>
\n<img src=""https://cdn.getfpv.com/media/wysiwyg/product-detail-images/propellers/T3140-_1_.jpg"" />
\n<h2>Includes</h2>
\n<ul>
\n 	<li>2 x CW T-Motor T3140 Propeller</li>
\n 	<li>2 x CCW T-Motor T3140 Propeller</li>
\n</ul>
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,544.5,Propellers,"3inch propeller, tmotor",,https://www.robotonbd.com/wp-content/uploads/2021/05/3_4_12-e1619892980921.jpg,,,,,,,,,0,,,,,
6682,simple,,,"iSDT Q6 Nano BattGo 200W 8A 1-6S Smart Charger",1,0,visible,"This battery charger can charge up to 6S LiPo batteries.
\n
\n&nbsp;
\n
\n&nbsp;","https://www.youtube.com/watch?v=HQuIgYvBf0s
\n
\nThe iSDT Q6 Nano BattGo 200W 8A 1-6S Smart Charger is part of iSDT new Q series, which are series of advance battery chargers that feature upgradeable firmware, 5V/2A USB output port for mobile device charging, small compact size for your convenience, upgraded scOS2.0 to help improve the system stability, DC power mode, support BattGo, and SmartPower.
\n
\nThis battery charger can charge up to 6S LiPo batteries.
\n
\n<strong>Updated function</strong>
\n<ol>
\n 	<li>200W High Power</li>
\n 	<li>Max 8A Charging Current</li>
\n 	<li>Support 2-6S Lipo Battery</li>
\n 	<li>Support BattGo</li>
\n</ol>
\n<h2>Specifications</h2>
\n<ul>
\n 	<li>Input Voltage: DC 10-30V</li>
\n 	<li>Max Input Current: 9A</li>
\n 	<li>Ouput Voltage: DC 1-30V</li>
\n 	<li>Charge Current: 0.1A-8.0A</li>
\n 	<li>Discharge Current: 0.1A-1.0A</li>
\n 	<li>Max Charge Capacity: 200W</li>
\n 	<li>Max Discharge Capacity: 10W</li>
\n 	<li>Balance Current: 0.5A/Cell Max</li>
\n 	<li>Balance Cells: 2-6S</li>
\n 	<li>Color: Green/White/Yellow</li>
\n 	<li>Support Battery: LiFe,Lion,LiPo,LiHV:1-6S</li>
\n 	<li>Pb: 1-12S</li>
\n 	<li>NiMH: 1-16S</li>
\n 	<li>Display: 1.5"" 240X240 IPS LCD</li>
\n 	<li>Size: 72x72x32mm</li>
\n 	<li>Weight: 120g</li>
\n</ul>
\n<h2>Includes</h2>
\n<ul>
\n 	<li>1 x iSDT Q6 Nano BattGo 200W 8A 1-6S Smart Charger</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,1,,notify,0,0.22,,,,1,,,5808,"Chargers & Power Supply, Brands > ISDT","charger, Isdt, lipo charger, q6",,"https://www.robotonbd.com/wp-content/uploads/2021/05/untitled-1_6_8-e1620846876622.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/d7ed98e1-9a1a-4ac9-ac3d-7a28a07c6cfd.jpg_1.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/d51a8f7e-19b1-4aee-84e1-0551b0f53288.jpg_1.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/7dd84bfc-8e45-4998-ba35-988c631127da.jpg_1.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/ad50d550-d991-4136-aba8-a5eed95d58d6.jpg.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/41505ea6-b43a-48fb-b536-cadc0a43314d.jpg.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/673a640a-2e80-4dce-bb48-f358d0469568.jpeg.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/6c23bd87-0d9a-4240-88d7-22d30a33a9e4.jpg.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/1a6440a8-cbfa-4e6c-83ce-558828b21dd2.jpg.jpg",,,,,,,,,0,,,,,
6717,simple,,,"HGLRC Zeus5 AIO 1-2S F411 Flight Controller 5A BL_S 4in1 ESC with WiFi Function",1,0,visible,"&nbsp;
\n
\n&nbsp;","https://www.youtube.com/watch?v=aHrKJDgdj_o
\n<div><b>Description:</b></div>
\n<div>Brand: HGLRC</div>
\n<div>Item Name: Zeus5 AIO 1-2S F411 Flight</div>
\n<div>Usage:for 65mm-120mm Frame Kit</div>
\n<div>FC Firmware:BF HGLRCF411(HGLR)</div>
\n<div>Installing Hole:25.5X25.5mm.M2</div>
\n<div></div>
\n<div>F411 FC+5A BL_S ESC Stack</div>
\n<div>Input Voltage:1-2S</div>
\n<div>FC Firmware:BF HGLRCF411(HGLR)</div>
\n<div>ESC Firmware:BL_S</div>
\n<div>Installing Hole:25.5X25.5mm.M2</div>
\n<div>Dimensioms:41.5x41.5mm</div>
\n<div>Weight:4.2g</div>
\n<div></div>
\n<div>F411 Flight Controller</div>
\n<div>CPU:STM32F411</div>
\n<div>MPU:MPU6000</div>
\n<div>OSD:Support</div>
\n<div>BEC:5V/1A</div>
\n<div>LED:Support</div>
\n<div>BlackBox:NO</div>
\n<div>UARTS:2</div>
\n<div></div>
\n<div>5A BL_S 4in1 ESC</div>
\n<div>Constant Current:5A</div>
\n<div><b> </b></div>
\n<div><b>Recommended Parts:</b> ( Not Included )</div>
\n<div>Motor:06xx/08xx/11xx</div>
\n<div>Propeller:31mm-3 Inch</div>
\n<div></div>
\n<div>
\n<div><b>Package Included:</b></div>
\n<div>1x Zeus5 AIO</div>
\n</div>
\n&nbsp;
\n<div id=""imgBox"">
\n
\n<img class=""bg_lazy"" title=""HGLRC Zeus5 AIO 1-2S F411 Flight Controller 5A BL_S 4in1 ESC with WiFi Function for FPV Racing RC Drone"" src=""https://imgaz.staticbg.com/images/oaupload/banggood/images/CB/76/0a2f28f7-10f2-429b-925f-927a11655e82.jpg.webp"" data-original=""https://imgaz.staticbg.com/images/oaupload/banggood/images/CB/76/0a2f28f7-10f2-429b-925f-927a11655e82.jpg"" />
\n
\n<img class=""bg_lazy"" title=""HGLRC Zeus5 AIO 1-2S F411 Flight Controller 5A BL_S 4in1 ESC with WiFi Function for FPV Racing RC Drone"" src=""https://imgaz.staticbg.com/images/oaupload/banggood/images/8E/CE/6ed04aaf-6558-4a5d-ad58-b585d88f8da9.jpg.webp"" data-original=""https://imgaz.staticbg.com/images/oaupload/banggood/images/8E/CE/6ed04aaf-6558-4a5d-ad58-b585d88f8da9.jpg"" />
\n
\n</div>
\n&nbsp;",,,taxable,,backorder,0,,notify,0,0.1,,,,1,,,7840.8,"Flight Controller, Brands > HGLRC","aio, f411, hglrc",,"https://www.robotonbd.com/wp-content/uploads/2021/05/3e1f9eae-52fd-4e4c-bad1-df29329d9c7d-e1619976491371.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/8e30db22-48cb-438f-bff3-71e1ce458b7f-e1620846703194.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/8ca1b1f7-134d-4d54-bbea-b390e0197246.jpg, https://www.robotonbd.com/wp-content/uploads/2021/05/872f108c-b9ad-4857-b3b6-03661bb98ba1.jpg",,,,,,,,,0,,,,,
7206,simple,,,"TBS ETHIX Mambo - FPV RC Radio Drone Controller (Tracer)",1,0,visible,"The TBS ETHIX Mambo follows in the footsteps of the Tango 2, but sets a new focus: larger screen, traditional form factor with switches and potentiometers, JR module bay, replaceable batteries and trim buttons!","<h3>A class on its own</h3>
\nTeam BlackSheep has redefined the portable remote control with the TBS Tango 2. Now we're back with one of the most popular requests: a compact full-size remote! The TBS Mambo follows in the footsteps, but focuses on all of the things the Tango 2 tries not to have: a larger screen, traditional form factor with switches and potentiometers, JR module bay, replaceable batteries and trim buttons!
\n
\nBut do not fear: we haven't made a cookie-cutter remote! With the built-in antenna (external antenna available as optional add-on), the 2-position and momentary gamepad buttons, and TBS Tracer built-in, we've accomplished a few ""firsts"" that put this radio into a class on its own!
\n<h3>Tracer inside</h3>
\nThe first radio with TBS Tracer built in. And it fits your existing TBS Crossfire module through the JR bay! TBS Tracer is the world's lowest latency radio link, and builds upon the rock-solid reputation of the TBS Crossfire code base. With the continued development and expansion of the TBS ecosystem, pilots will remain on the bleeding edge of capabilities paired with the ease of use and overall robustness that TBS products are known for.
\n<ul>
\n 	<li>1.6ms end to end latency</li>
\n 	<li>250Hz refresh rate</li>
\n 	<li>Long range capable</li>
\n 	<li>High telemetry throughput for Mavlink and long range missions</li>
\n 	<li>TBS Cloud connectivity</li>
\n</ul>
\n<h2>ETHIX EDITION</h2>
\nWe are proud to introduce our Ethix Special Edition Mambo Radio. This edition has a few notable changes that are more tailored to the likings of Mr. Steele &amp; Konasty. First and foremost we gave the front fascia a battleship grey color scheme with a more gritty texture for added grip. Next, the side grips were custom designed with a more rubbery feel for maximum comfort and traction when holding the radio. Along with these physical changes the radio also comes with a gang of upgraded accessories such as, TBS crown jewel stick ends, red and black silicone switch caps (full radio), a new Ethix V2 neck strap, Ethix Stickers, and a heavy-duty low profile retractable kickstand, not to mention the Send dial which goes to “11.” All of these adjustments from the stock TBS mambo give it not only some added character and esthetic flare, but they also make it much more tailored to the pro user who wants the best quality and feels out of their radio. We know you will love it and also we would like to thank you for your continued support. Without you, we couldn’t keep making cool products like this.
\n
\n<em>- Steele</em>
\n<h2>Features</h2>
\n<ul>
\n 	<li>TBS Tracer built-in
\n<ul>
\n 	<li>CRSF V3 protocol support for lowest latency and most direct response of any remote control available</li>
\n 	<li>Range of up to 25km / 15mi</li>
\n 	<li>Built-in antenna for ultimate ruggedness</li>
\n 	<li>External antenna available as add-on</li>
\n</ul>
\n</li>
\n 	<li>Full size, ball bearing hall sensor gimbals
\n<ul>
\n 	<li>Configurable resistance and tension</li>
\n 	<li>Adjustable throttle &amp; pitch throw (+/- 10 degrees)</li>
\n 	<li>Spare spring set included for lower tension</li>
\n</ul>
\n</li>
\n 	<li>Ergonomic shell design with grippy rubber edges
\n<ul>
\n 	<li>4x 3-position switches</li>
\n 	<li>2x potentiometer with center notch</li>
\n 	<li>1x 2-position switches</li>
\n 	<li>1x momentary button</li>
\n 	<li>4x digital trim buttons</li>
\n</ul>
\n</li>
\n 	<li>Perfectly balanced lanyard mount</li>
\n 	<li>Up to 12 channels supported</li>
\n 	<li>Parallel 18650 x 2 (not included!) with USB-C 2A charging (2.5 hours for full charge)</li>
\n 	<li>Speech audio output with audio jack &amp; haptic vibration alert</li>
\n 	<li>Open Source remote control operating system (FreedomTX, temporary fork of OpenTX)</li>
\n 	<li>Rocker dial and 3 button menu for super simple navigation</li>
\n 	<li>High resolution (128*64) black &amp; white LCD screen w/ backlight</li>
\n 	<li>100+ model memory with included SD-card</li>
\n 	<li>TBS Cloud compatible</li>
\n</ul>
\n<h2>Specification</h2>
\n<ul>
\n 	<li>Weight: 565g</li>
\n 	<li>Battery: 2 x 18650</li>
\n 	<li>Audio: 1W speaker &amp; 3.5mm headphone jack</li>
\n 	<li>Display: 3.5” LCD panel (128 x 64)</li>
\n 	<li>Antenna: Embedded antenna</li>
\n 	<li>Switches: 4 x 3pos | 1 x 2pos | 1 x Momentary</li>
\n 	<li>USB-C Port: Battery charging (5V, 2A), Firmware upgrades &amp; Simulator / HID</li>
\n</ul>
\n<h2>TBS ETHIX Mambo Includes</h2>
\n<ul>
\n 	<li>1 x Ethix Mambo</li>
\n 	<li>1 x TBS Mambo remote control</li>
\n 	<li>1 x Springs Set (Lower Tension)</li>
\n 	<li>2 x Throttle limitation screws (with allen key)</li>
\n 	<li>1 x Custom CNC Kickstand</li>
\n 	<li>1 x Ethix Sticker Sheet</li>
\n 	<li>1 x Ethix Neck Strap V2</li>
\n</ul>
\n<h3>More information</h3>
\n<ul>
\n 	<li><a href=""https://www.team-blacksheep.com/tbs-mambo-manual.pdf"" target=""_blank"" rel=""noopener"">TBS Mambo Manual</a></li>
\n 	<li><a href=""https://github.com/tbs-fpv/freedomtx"" target=""_blank"" rel=""noopener"">FreedomTX source code</a></li>
\n 	<li><a href=""https://www.team-blacksheep.com/mambo_sd_files_2021_06_09_0026.zip"" target=""_blank"" rel=""noopener"">Mambo SD Card Contents donwload (For Freedom TX 1.2x)</a></li>
\n 	<li><a href=""https://www.team-blacksheep.com/tbs-cloud-activation.zip"" target=""_blank"" rel=""noopener"">TBS Cloud - Wifi Firmware</a></li>
\n 	<li><a href=""https://www.team-blacksheep.com/tbs-agent-lite.zip"" target=""_blank"" rel=""noopener"">TBS Agent Lite</a></li>
\n</ul>",,,taxable,,backorder,0,,notify,0,0.665,,,,1,,,29040,"Radios & Tx Rx, New Products","mambo, tbs, tbs mambo",,,,,,,,,,,0,,,,,
7285,simple,,,"HQProp R38 HeadsUp Racing 5.1x3.8x3 Propeller (Set of 4 - Blue)",1,0,visible,"Introducing the R38 HeadsUp Racing Propeller by HQProp. These props are made with polycarbonate material to give your multirotor maximum performance.","<span class=""s1"">Introducing the R38 HeadsUp Racing Propeller by HQProp. These props are made with polycarbonate material to give your multirotor maximum performance. </span>
\n
\n<span class=""s1"">Responsive, lightweight, durable and efficient!</span>
\n<h2 class=""p1""><span class=""s1""><strong>Specifications</strong></span></h2>
\n<ul class=""ul1"">
\n 	<li class=""li2""><span class=""s1"">Propeller Diameter: 5.1inch       </span></li>
\n 	<li class=""li2""><span class=""s1"">Pitch: 3.8               </span></li>
\n 	<li class=""li2""><span class=""s1"">Blades : 3</span></li>
\n 	<li class=""li2""><span class=""s1"">Material: PolyCarbonate        </span></li>
\n 	<li class=""li2""><span class=""s1"">Weight:4.4g</span></li>
\n 	<li class=""li2""><span class=""s1"">Hub Diameter:13mm           </span></li>
\n 	<li class=""li2""><span class=""s1"">Hub Thickness:7mm           </span></li>
\n 	<li class=""li2""><span class=""s1"">Shaft:5mm</span></li>
\n</ul>
\n<h2><span class=""s1"">Includes</span></h2>
\n<ul>
\n 	<li><span class=""s1"">2 x CW HQProp R38 HeadsUp Racing 5.1x3.8x3 Propeller </span></li>
\n 	<li><span class=""s1"">2 x CCW HQProp R38 HeadsUp Racing 5.1x3.8x3 Propeller </span></li>
